datetime,COCOSBUSD_open,COCOSBUSD_high,COCOSBUSD_low,COCOSBUSD_close
2022-03-13 04:00:00,1.19,1.19,1.1662,1.1662
2022-03-13 05:00:00,1.1678,1.1849,1.1659,1.1779
2022-03-13 06:00:00,1.1767,1.1767,1.1562,1.1599
2022-03-13 07:00:00,1.1603,1.1728,1.1323,1.1431
2022-03-13 08:00:00,1.1431,1.1592,1.143,1.1452
2022-03-13 09:00:00,1.1458,1.156,1.1439,1.1479
2022-03-13 10:00:00,1.1497,1.1644,1.1473,1.1517
2022-03-13 11:00:00,1.1536,1.1544,1.1409,1.1409
2022-03-13 12:00:00,1.1408,1.1525,1.1392,1.1481
2022-03-13 13:00:00,1.1481,1.1529,1.1409,1.1509
2022-03-13 14:00:00,1.15,1.1529,1.1409,1.1409
2022-03-13 15:00:00,1.1408,1.1431,1.1334,1.1343
2022-03-13 16:00:00,1.1347,1.1413,1.1322,1.1382
2022-03-13 17:00:00,1.1382,1.1392,1.102,1.1057
2022-03-13 18:00:00,1.1033,1.1303,1.102,1.126
2022-03-13 19:00:00,1.12,1.12,1.0921,1.0981
2022-03-13 20:00:00,1.0974,1.1016,1.0876,1.0949
2022-03-13 21:00:00,1.09,1.0972,1.0853,1.0939
2022-03-13 22:00:00,1.0949,1.0973,1.0902,1.0973
2022-03-13 23:00:00,1.0974,1.1448,1.0973,1.1196
2022-03-14 00:00:00,1.1234,1.1297,1.0986,1.1043
2022-03-14 01:00:00,1.1054,1.1126,1.1051,1.1068
2022-03-14 02:00:00,1.1058,1.116,1.1057,1.1106
2022-03-14 03:00:00,1.1117,1.1241,1.1082,1.1147
2022-03-14 04:00:00,1.1128,1.1307,1.1108,1.1298
2022-03-14 05:00:00,1.13,1.1307,1.11,1.1155
2022-03-14 06:00:00,1.1181,1.1262,1.1125,1.1262
2022-03-14 07:00:00,1.1288,1.2748,1.1288,1.1915
2022-03-14 08:00:00,1.1915,1.1937,1.1418,1.1579
2022-03-14 09:00:00,1.1538,1.1608,1.1408,1.1538
2022-03-14 10:00:00,1.1538,1.208,1.1482,1.156
2022-03-14 11:00:00,1.1558,1.1966,1.151,1.1721
2022-03-14 12:00:00,1.1773,1.2489,1.1683,1.1993
2022-03-14 13:00:00,1.1952,1.1952,1.1562,1.1644
2022-03-14 14:00:00,1.1633,1.164,1.1509,1.1509
2022-03-14 15:00:00,1.1542,1.1601,1.1465,1.1465
2022-03-14 16:00:00,1.1475,1.2014,1.1475,1.1507
2022-03-14 17:00:00,1.1517,1.1878,1.1517,1.1563
2022-03-14 18:00:00,1.1597,1.1607,1.1504,1.1575
2022-03-14 19:00:00,1.1605,1.18,1.1604,1.1794
2022-03-14 20:00:00,1.1749,1.2114,1.1688,1.1802
2022-03-14 21:00:00,1.1796,1.21,1.1612,1.1937
2022-03-14 22:00:00,1.1914,1.1969,1.1771,1.1854
2022-03-14 23:00:00,1.1827,1.1881,1.1621,1.1621
2022-03-15 00:00:00,1.1649,1.1752,1.1611,1.1647
2022-03-15 01:00:00,1.1605,1.1981,1.1605,1.1843
2022-03-15 02:00:00,1.1823,1.1951,1.1612,1.1948
2022-03-15 03:00:00,1.1952,1.2648,1.1768,1.2251
2022-03-15 04:00:00,1.225,1.3429,1.2152,1.2401
2022-03-15 05:00:00,1.2398,1.3418,1.2354,1.2947
2022-03-15 06:00:00,1.2968,1.2982,1.227,1.2306
2022-03-15 07:00:00,1.2276,1.2444,1.19,1.201
2022-03-15 08:00:00,1.2004,1.2604,1.1952,1.2094
2022-03-15 09:00:00,1.2089,1.2119,1.1875,1.2004
2022-03-15 10:00:00,1.2003,1.2408,1.1968,1.2082
2022-03-15 11:00:00,1.2075,1.2327,1.1975,1.228
2022-03-15 12:00:00,1.2242,1.2259,1.1967,1.2057
2022-03-15 13:00:00,1.2058,1.2149,1.1924,1.2114
2022-03-15 14:00:00,1.2149,1.2201,1.1922,1.1978
2022-03-15 15:00:00,1.1984,1.2022,1.1833,1.1874
2022-03-15 16:00:00,1.1874,1.1977,1.1874,1.1977
2022-03-15 17:00:00,1.1989,1.2036,1.1855,1.1892
2022-03-15 18:00:00,1.1903,1.1918,1.1818,1.1818
2022-03-15 19:00:00,1.1847,1.1993,1.1847,1.1907
2022-03-15 20:00:00,1.1925,1.2,1.1855,1.1943
2022-03-15 21:00:00,1.1923,1.2055,1.1923,1.1968
2022-03-15 22:00:00,1.1985,1.1999,1.1864,1.1925
2022-03-15 23:00:00,1.1924,1.1991,1.1914,1.198
2022-03-16 00:00:00,1.1955,1.2168,1.1955,1.2119
2022-03-16 01:00:00,1.2099,1.2136,1.1984,1.2009
2022-03-16 02:00:00,1.2022,1.2035,1.197,1.2018
2022-03-16 03:00:00,1.2039,1.2059,1.1966,1.1994
2022-03-16 04:00:00,1.2025,1.2232,1.2004,1.2095
2022-03-16 05:00:00,1.2092,1.2133,1.2043,1.2132
2022-03-16 06:00:00,1.2126,1.2132,1.2011,1.2054
2022-03-16 07:00:00,1.2044,1.2344,1.2044,1.2104
2022-03-16 08:00:00,1.2115,1.2144,1.2061,1.2097
2022-03-16 09:00:00,1.2118,1.2199,1.1911,1.2046
2022-03-16 10:00:00,1.2003,1.2047,1.1938,1.1995
2022-03-16 11:00:00,1.1995,1.2021,1.1885,1.1905
2022-03-16 12:00:00,1.1891,1.1925,1.1754,1.1868
2022-03-16 13:00:00,1.1818,1.1884,1.1645,1.1847
2022-03-16 14:00:00,1.1832,1.211,1.1828,1.2075
2022-03-16 15:00:00,1.2075,1.2173,1.2035,1.2163
2022-03-16 16:00:00,1.2145,1.2177,1.2043,1.2053
2022-03-16 17:00:00,1.2082,1.2082,1.198,1.1981
2022-03-16 18:00:00,1.198,1.2178,1.1974,1.2089
2022-03-16 19:00:00,1.2119,1.2153,1.2035,1.2063
2022-03-16 20:00:00,1.2072,1.2127,1.2,1.2073
2022-03-16 21:00:00,1.2107,1.2145,1.208,1.2142
2022-03-16 22:00:00,1.2141,1.2181,1.2065,1.218
2022-03-16 23:00:00,1.2188,1.238,1.2068,1.2156
2022-03-17 00:00:00,1.2225,1.2292,1.217,1.225
2022-03-17 01:00:00,1.228,1.2293,1.2068,1.211
2022-03-17 02:00:00,1.2092,1.2173,1.2088,1.2171
2022-03-17 03:00:00,1.2173,1.2173,1.2109,1.2141
2022-03-17 04:00:00,1.2177,1.2177,1.2098,1.21
2022-03-17 05:00:00,1.2089,1.2123,1.2026,1.2095
2022-03-17 06:00:00,1.2095,1.2124,1.2055,1.209
2022-03-17 07:00:00,1.2099,1.2226,1.207,1.2226
2022-03-17 08:00:00,1.2226,1.2268,1.2109,1.2168
2022-03-17 09:00:00,1.219,1.219,1.2105,1.218
2022-03-17 10:00:00,1.2145,1.2195,1.2096,1.2108
2022-03-17 11:00:00,1.2129,1.2144,1.2028,1.2067
2022-03-17 12:00:00,1.2085,1.2085,1.2031,1.208
2022-03-17 13:00:00,1.2061,1.2186,1.2036,1.2068
2022-03-17 14:00:00,1.2074,1.2126,1.207,1.2112
2022-03-17 15:00:00,1.2081,1.2106,1.1982,1.1982
2022-03-17 16:00:00,1.1982,1.2043,1.1922,1.1998
2022-03-17 17:00:00,1.1998,1.2005,1.1979,1.1983
2022-03-17 18:00:00,1.1975,1.2035,1.196,1.2035
2022-03-17 19:00:00,1.2,1.2,1.1891,1.1891
2022-03-17 20:00:00,1.1878,1.1951,1.1862,1.1908
2022-03-17 21:00:00,1.1893,1.1948,1.1892,1.1904
2022-03-17 22:00:00,1.1906,1.191,1.186,1.1871
2022-03-17 23:00:00,1.1881,1.1943,1.1881,1.1935
2022-03-18 00:00:00,1.1943,1.1973,1.1918,1.1925
2022-03-18 01:00:00,1.197,1.2056,1.1908,1.1949
2022-03-18 02:00:00,1.1941,1.1949,1.1818,1.1818
2022-03-18 03:00:00,1.182,1.1921,1.1773,1.1795
2022-03-18 04:00:00,1.1783,1.1803,1.1713,1.1792
2022-03-18 05:00:00,1.1741,1.1784,1.1685,1.1716
2022-03-18 06:00:00,1.1685,1.1782,1.1659,1.1782
2022-03-18 07:00:00,1.1712,1.2218,1.1712,1.1971
2022-03-18 08:00:00,1.1938,1.1962,1.1742,1.181
2022-03-18 09:00:00,1.183,1.1852,1.1768,1.1852
2022-03-18 10:00:00,1.1852,1.2393,1.1804,1.1939
2022-03-18 11:00:00,1.1939,1.2042,1.1939,1.2019
2022-03-18 12:00:00,1.2024,1.219,1.1994,1.2047
2022-03-18 13:00:00,1.2092,1.215,1.2051,1.2066
2022-03-18 14:00:00,1.2135,1.2135,1.207,1.2094
2022-03-18 15:00:00,1.2094,1.2124,1.2014,1.2014
2022-03-18 16:00:00,1.2052,1.2061,1.1952,1.2009
2022-03-18 17:00:00,1.2057,1.2057,1.2025,1.2027
2022-03-18 18:00:00,1.1981,1.2084,1.194,1.2084
2022-03-18 19:00:00,1.2091,1.2162,1.2091,1.2129
2022-03-18 20:00:00,1.2141,1.22,1.2141,1.2198
2022-03-18 21:00:00,1.2156,1.2186,1.2077,1.212
2022-03-18 22:00:00,1.2146,1.2186,1.2143,1.2186
2022-03-18 23:00:00,1.2188,1.22,1.2157,1.2199
2022-03-19 00:00:00,1.2202,1.2234,1.208,1.2191
2022-03-19 01:00:00,1.2201,1.2372,1.2159,1.2319
2022-03-19 02:00:00,1.2321,1.2321,1.2165,1.2165
2022-03-19 03:00:00,1.2221,1.2263,1.2176,1.2226
2022-03-19 04:00:00,1.2245,1.2331,1.2219,1.2263
2022-03-19 05:00:00,1.226,1.2299,1.22,1.2276
2022-03-19 06:00:00,1.2276,1.2643,1.2258,1.2376
2022-03-19 07:00:00,1.2376,1.2564,1.2337,1.2564
2022-03-19 08:00:00,1.2498,1.2542,1.2366,1.2397
2022-03-19 09:00:00,1.24,1.2505,1.2352,1.2424
2022-03-19 10:00:00,1.2455,1.2494,1.2415,1.2466
2022-03-19 11:00:00,1.2437,1.2461,1.2312,1.238
2022-03-19 12:00:00,1.2384,1.2384,1.2303,1.2335
2022-03-19 13:00:00,1.2324,1.2382,1.2324,1.2371
2022-03-19 14:00:00,1.2356,1.2369,1.2301,1.236
2022-03-19 15:00:00,1.2343,1.2393,1.2289,1.236
2022-03-19 16:00:00,1.2377,1.2452,1.2377,1.239
2022-03-19 17:00:00,1.2354,1.2354,1.2267,1.2326
2022-03-19 18:00:00,1.2321,1.2375,1.2247,1.2333
2022-03-19 19:00:00,1.2355,1.2389,1.2279,1.2279
2022-03-19 20:00:00,1.2268,1.227,1.212,1.2236
2022-03-19 21:00:00,1.2243,1.2268,1.2157,1.2157
2022-03-19 22:00:00,1.2207,1.2236,1.2147,1.2179
2022-03-19 23:00:00,1.2183,1.2191,1.2174,1.2174
2022-03-20 00:00:00,1.2151,1.2172,1.2112,1.2171
2022-03-20 01:00:00,1.2194,1.2312,1.2194,1.2215
2022-03-20 02:00:00,1.2215,1.2312,1.2215,1.2312
2022-03-20 03:00:00,1.2326,1.2425,1.2278,1.235
2022-03-20 04:00:00,1.2317,1.2357,1.2158,1.217
2022-03-20 05:00:00,1.2238,1.2303,1.2095,1.2176
2022-03-20 06:00:00,1.2163,1.2461,1.2151,1.2179
2022-03-20 07:00:00,1.217,1.2449,1.2073,1.229
2022-03-20 08:00:00,1.2282,1.2359,1.2123,1.2238
2022-03-20 09:00:00,1.221,1.2331,1.2165,1.2219
2022-03-20 10:00:00,1.2218,1.3016,1.2156,1.288
2022-03-20 11:00:00,1.2863,1.2921,1.2428,1.2551
2022-03-20 12:00:00,1.2533,1.4896,1.2505,1.3869
2022-03-20 13:00:00,1.387,1.3951,1.286,1.3066
2022-03-20 14:00:00,1.3073,1.3125,1.2531,1.2834
2022-03-20 15:00:00,1.2839,1.3136,1.2572,1.2647
2022-03-20 16:00:00,1.2647,1.3125,1.2604,1.2892
2022-03-20 17:00:00,1.2823,1.2904,1.2751,1.28
2022-03-20 18:00:00,1.2779,1.3364,1.2779,1.286
2022-03-20 19:00:00,1.2921,1.2944,1.2423,1.253
2022-03-20 20:00:00,1.2528,1.2582,1.2492,1.2538
2022-03-20 21:00:00,1.2547,1.26,1.2298,1.2389
2022-03-20 22:00:00,1.2389,1.2548,1.2323,1.25
2022-03-20 23:00:00,1.2551,1.3049,1.2551,1.2649
2022-03-21 00:00:00,1.2626,1.2744,1.2423,1.2464
2022-03-21 01:00:00,1.2438,1.271,1.2438,1.2523
2022-03-21 02:00:00,1.2512,1.267,1.2403,1.2468
2022-03-21 03:00:00,1.2494,1.2666,1.2493,1.2613
2022-03-21 04:00:00,1.2594,1.29,1.2554,1.2762
2022-03-21 05:00:00,1.2759,1.297,1.2675,1.2675
2022-03-21 06:00:00,1.2698,1.2935,1.2645,1.2645
2022-03-21 07:00:00,1.267,1.2788,1.252,1.2595
2022-03-21 08:00:00,1.26,1.28,1.2595,1.2609
2022-03-21 09:00:00,1.2604,1.2646,1.2432,1.2566
2022-03-21 10:00:00,1.2567,1.2618,1.2536,1.2547
2022-03-21 11:00:00,1.2562,1.2573,1.237,1.2448
2022-03-21 12:00:00,1.2436,1.2679,1.2364,1.2508
2022-03-21 13:00:00,1.2508,1.2744,1.2481,1.2511
2022-03-21 14:00:00,1.2506,1.2513,1.2396,1.2409
2022-03-21 15:00:00,1.2403,1.2489,1.2401,1.2457
2022-03-21 16:00:00,1.247,1.2565,1.2401,1.2401
2022-03-21 17:00:00,1.2467,1.2484,1.2406,1.2484
2022-03-21 18:00:00,1.2464,1.2464,1.238,1.2397
2022-03-21 19:00:00,1.243,1.2473,1.2385,1.2473
2022-03-21 20:00:00,1.2462,1.2608,1.2424,1.2508
2022-03-21 21:00:00,1.2485,1.2624,1.2457,1.2527
2022-03-21 22:00:00,1.2586,1.2672,1.2577,1.2671
2022-03-21 23:00:00,1.2671,1.3,1.26,1.2687
2022-03-22 00:00:00,1.2705,1.2792,1.2675,1.272
2022-03-22 01:00:00,1.2709,1.2709,1.256,1.262
2022-03-22 02:00:00,1.2665,1.2725,1.264,1.2671
2022-03-22 03:00:00,1.2652,1.2837,1.2652,1.2745
2022-03-22 04:00:00,1.2736,1.2761,1.2612,1.2676
2022-03-22 05:00:00,1.2676,1.2697,1.2642,1.2692
2022-03-22 06:00:00,1.2705,1.278,1.2673,1.2768
2022-03-22 07:00:00,1.278,1.2839,1.2688,1.2695
2022-03-22 08:00:00,1.2691,1.2702,1.255,1.2632
2022-03-22 09:00:00,1.2635,1.2746,1.2635,1.2685
2022-03-22 10:00:00,1.2705,1.281,1.2647,1.2647
2022-03-22 11:00:00,1.2699,1.27,1.2622,1.2635
2022-03-22 12:00:00,1.264,1.2647,1.26,1.261
2022-03-22 13:00:00,1.262,1.2652,1.2602,1.2652
2022-03-22 14:00:00,1.2616,1.2687,1.255,1.255
2022-03-22 15:00:00,1.255,1.2641,1.255,1.2614
2022-03-22 16:00:00,1.2631,1.2666,1.2592,1.264
2022-03-22 17:00:00,1.2671,1.2735,1.2617,1.2649
2022-03-22 18:00:00,1.2642,1.2649,1.2557,1.2598
2022-03-22 19:00:00,1.258,1.26,1.2544,1.2544
2022-03-22 20:00:00,1.2531,1.2558,1.2493,1.255
2022-03-22 21:00:00,1.255,1.26,1.2527,1.2543
2022-03-22 22:00:00,1.2542,1.2544,1.2495,1.2495
2022-03-22 23:00:00,1.25,1.2545,1.2434,1.2501
2022-03-23 00:00:00,1.2495,1.2557,1.2439,1.2552
2022-03-23 01:00:00,1.2522,1.2582,1.2482,1.2582
2022-03-23 02:00:00,1.2582,1.2586,1.2516,1.2572
2022-03-23 03:00:00,1.2578,1.33,1.2525,1.2766
2022-03-23 04:00:00,1.277,1.3083,1.2653,1.2944
2022-03-23 05:00:00,1.2954,1.3018,1.28,1.2956
2022-03-23 06:00:00,1.2956,1.2972,1.2767,1.2768
2022-03-23 07:00:00,1.2768,1.3132,1.2633,1.2834
2022-03-23 08:00:00,1.2833,1.2855,1.2726,1.2743
2022-03-23 09:00:00,1.2738,1.279,1.2712,1.2719
2022-03-23 10:00:00,1.2763,1.29,1.2745,1.2881
2022-03-23 11:00:00,1.2885,1.3059,1.2835,1.2841
2022-03-23 12:00:00,1.288,1.2896,1.2719,1.2723
2022-03-23 13:00:00,1.2754,1.2908,1.2711,1.2742
2022-03-23 14:00:00,1.2723,1.3088,1.2723,1.2926
2022-03-23 15:00:00,1.29,1.3012,1.2818,1.2878
2022-03-23 16:00:00,1.2855,1.2879,1.2739,1.2739
2022-03-23 17:00:00,1.2757,1.2857,1.273,1.2799
2022-03-23 18:00:00,1.2787,1.2887,1.2787,1.2887
2022-03-23 19:00:00,1.2875,1.2946,1.287,1.2915
2022-03-23 20:00:00,1.2915,1.2928,1.2848,1.2848
2022-03-23 21:00:00,1.2881,1.2966,1.2852,1.29
2022-03-23 22:00:00,1.2894,1.2894,1.2802,1.2802
2022-03-23 23:00:00,1.2824,1.2833,1.2785,1.2802
2022-03-24 00:00:00,1.2812,1.2883,1.2812,1.2878
2022-03-24 01:00:00,1.2896,1.2963,1.286,1.2893
2022-03-24 02:00:00,1.2931,1.2953,1.2839,1.285
2022-03-24 03:00:00,1.283,1.2869,1.2814,1.2854
2022-03-24 04:00:00,1.2857,1.2954,1.2857,1.2879
2022-03-24 05:00:00,1.2879,1.2985,1.2879,1.2985
2022-03-24 06:00:00,1.2965,1.3118,1.2912,1.3107
2022-03-24 07:00:00,1.312,1.3223,1.2883,1.2917
2022-03-24 08:00:00,1.2883,1.2953,1.285,1.2953
2022-03-24 09:00:00,1.2902,1.3125,1.2874,1.2972
2022-03-24 10:00:00,1.298,1.3122,1.2945,1.3029
2022-03-24 11:00:00,1.3004,1.3059,1.298,1.3029
2022-03-24 12:00:00,1.3051,1.3086,1.2984,1.2984
2022-03-24 13:00:00,1.2984,1.3046,1.2945,1.3046
2022-03-24 14:00:00,1.3045,1.3057,1.2965,1.297
2022-03-24 15:00:00,1.298,1.3034,1.2976,1.3005
2022-03-24 16:00:00,1.3005,1.3019,1.2934,1.2952
2022-03-24 17:00:00,1.2978,1.3098,1.2978,1.3035
2022-03-24 18:00:00,1.3028,1.3113,1.3028,1.3113
2022-03-24 19:00:00,1.3103,1.3146,1.3016,1.3065
2022-03-24 20:00:00,1.3024,1.3086,1.3011,1.3073
2022-03-24 21:00:00,1.3074,1.3079,1.3004,1.3004
2022-03-24 22:00:00,1.3004,1.3066,1.3,1.3047
2022-03-24 23:00:00,1.302,1.3056,1.3016,1.3037
2022-03-25 00:00:00,1.3041,1.3066,1.3041,1.3063
2022-03-25 01:00:00,1.3042,1.3058,1.2972,1.2991
2022-03-25 02:00:00,1.2998,1.3039,1.2923,1.2923
2022-03-25 03:00:00,1.2954,1.2961,1.2901,1.2923
2022-03-25 04:00:00,1.2916,1.2939,1.29,1.2939
2022-03-25 05:00:00,1.2936,1.3016,1.2936,1.296
2022-03-25 06:00:00,1.2967,1.3067,1.2947,1.3067
2022-03-25 07:00:00,1.3033,1.3186,1.2964,1.3058
2022-03-25 08:00:00,1.3066,1.31,1.302,1.3073
2022-03-25 09:00:00,1.3107,1.3167,1.305,1.3093
2022-03-25 10:00:00,1.3103,1.3103,1.276,1.2792
2022-03-25 11:00:00,1.2798,1.2898,1.2779,1.2781
2022-03-25 12:00:00,1.2775,1.2943,1.2623,1.2817
2022-03-25 13:00:00,1.2789,1.2812,1.2776,1.2782
2022-03-25 14:00:00,1.2775,1.2775,1.2694,1.2714
2022-03-25 15:00:00,1.2744,1.2855,1.2744,1.281
2022-03-25 16:00:00,1.2812,1.2817,1.2745,1.277
2022-03-25 17:00:00,1.2796,1.28,1.2712,1.2712
2022-03-25 18:00:00,1.2724,1.2778,1.2713,1.2778
2022-03-25 19:00:00,1.2792,1.2826,1.2776,1.2776
2022-03-25 20:00:00,1.2727,1.2734,1.2692,1.2695
2022-03-25 21:00:00,1.2712,1.2719,1.2686,1.2686
2022-03-25 22:00:00,1.2709,1.274,1.2709,1.2732
2022-03-25 23:00:00,1.2753,1.2766,1.2713,1.2766
2022-03-26 00:00:00,1.276,1.278,1.2735,1.2762
2022-03-26 01:00:00,1.2796,1.287,1.2796,1.287
2022-03-26 02:00:00,1.2851,1.2884,1.2804,1.2884
2022-03-26 03:00:00,1.2886,1.3144,1.2886,1.3104
2022-03-26 04:00:00,1.3122,1.3128,1.2928,1.3026
2022-03-26 05:00:00,1.3059,1.3757,1.3045,1.3312
2022-03-26 06:00:00,1.3312,1.3406,1.3153,1.324
2022-03-26 07:00:00,1.3232,1.3602,1.3173,1.319
2022-03-26 08:00:00,1.3214,1.3343,1.319,1.3215
2022-03-26 09:00:00,1.3239,1.3301,1.3009,1.3039
2022-03-26 10:00:00,1.3039,1.3099,1.3037,1.309
2022-03-26 11:00:00,1.309,1.3121,1.3038,1.305
2022-03-26 12:00:00,1.3059,1.3117,1.3044,1.3086
2022-03-26 13:00:00,1.3086,1.311,1.304,1.3056
2022-03-26 14:00:00,1.304,1.3235,1.304,1.3109
2022-03-26 15:00:00,1.3114,1.3205,1.3114,1.3137
2022-03-26 16:00:00,1.3129,1.3143,1.2972,1.3023
2022-03-26 17:00:00,1.3023,1.3056,1.2997,1.3015
2022-03-26 18:00:00,1.3051,1.3165,1.3051,1.3112
2022-03-26 19:00:00,1.3074,1.3154,1.3064,1.3152
2022-03-26 20:00:00,1.315,1.3177,1.3121,1.3157
2022-03-26 21:00:00,1.3157,1.3227,1.3157,1.3177
2022-03-26 22:00:00,1.3176,1.3201,1.3117,1.3117
2022-03-26 23:00:00,1.3117,1.3124,1.3055,1.3086
2022-03-27 00:00:00,1.3086,1.3109,1.3071,1.3108
2022-03-27 01:00:00,1.3103,1.3103,1.3038,1.3083
2022-03-27 02:00:00,1.3094,1.3109,1.3063,1.3095
2022-03-27 03:00:00,1.3094,1.3202,1.3079,1.3156
2022-03-27 04:00:00,1.3129,1.3198,1.3098,1.31
2022-03-27 05:00:00,1.31,1.314,1.3075,1.3119
2022-03-27 06:00:00,1.3138,1.3143,1.3095,1.3122
2022-03-27 07:00:00,1.3106,1.3113,1.2984,1.2984
2022-03-27 08:00:00,1.2984,1.3022,1.2908,1.3
2022-03-27 09:00:00,1.3013,1.3125,1.3013,1.3067
2022-03-27 10:00:00,1.3057,1.3117,1.303,1.3048
2022-03-27 11:00:00,1.3073,1.3252,1.3044,1.3227
2022-03-27 12:00:00,1.322,1.34,1.3151,1.3199
2022-03-27 13:00:00,1.3196,1.3258,1.2997,1.3112
2022-03-27 14:00:00,1.3116,1.3116,1.3077,1.3077
2022-03-27 15:00:00,1.3077,1.3218,1.3054,1.3194
2022-03-27 16:00:00,1.3194,1.3333,1.3174,1.3291
2022-03-27 17:00:00,1.3297,1.333,1.3233,1.3286
2022-03-27 18:00:00,1.3256,1.338,1.3252,1.3379
2022-03-27 19:00:00,1.3332,1.3523,1.3332,1.3457
2022-03-27 20:00:00,1.3429,1.3448,1.3358,1.3358
2022-03-27 21:00:00,1.3358,1.3377,1.332,1.3358
2022-03-27 22:00:00,1.3357,1.3429,1.3334,1.3429
2022-03-27 23:00:00,1.3436,1.3485,1.34,1.344
2022-03-28 00:00:00,1.346,1.3597,1.346,1.3569
2022-03-28 01:00:00,1.3569,1.3569,1.3434,1.3504
2022-03-28 02:00:00,1.3504,1.3597,1.3424,1.3478
2022-03-28 03:00:00,1.3478,1.3488,1.3418,1.3461
2022-03-28 04:00:00,1.3461,1.3496,1.3441,1.3479
2022-03-28 05:00:00,1.3505,1.3754,1.3479,1.3625
2022-03-28 06:00:00,1.3625,1.3652,1.3522,1.3606
2022-03-28 07:00:00,1.3605,1.3605,1.344,1.35
2022-03-28 08:00:00,1.352,1.3716,1.352,1.3648
2022-03-28 09:00:00,1.3649,1.3682,1.3529,1.364
2022-03-28 10:00:00,1.3604,1.4096,1.3588,1.3692
2022-03-28 11:00:00,1.3773,1.3827,1.3663,1.3785
2022-03-28 12:00:00,1.3734,1.3807,1.3648,1.3754
2022-03-28 13:00:00,1.3775,1.3871,1.3699,1.3859
2022-03-28 14:00:00,1.386,1.3987,1.3775,1.3823
2022-03-28 15:00:00,1.3788,1.3832,1.3768,1.383
2022-03-28 16:00:00,1.383,1.3871,1.3604,1.3651
2022-03-28 17:00:00,1.3646,1.3804,1.3568,1.3614
2022-03-28 18:00:00,1.3611,1.3611,1.3272,1.3272
2022-03-28 19:00:00,1.3272,1.3602,1.3244,1.3589
2022-03-28 20:00:00,1.362,1.3808,1.362,1.3771
2022-03-28 21:00:00,1.3769,1.3789,1.3624,1.3627
2022-03-28 22:00:00,1.363,1.3739,1.3609,1.3683
2022-03-28 23:00:00,1.3683,1.3749,1.3637,1.3694
2022-03-29 00:00:00,1.3716,1.3794,1.3712,1.3764
2022-03-29 01:00:00,1.3755,1.3794,1.3716,1.3716
2022-03-29 02:00:00,1.3735,1.3974,1.3717,1.3739
2022-03-29 03:00:00,1.3785,1.55,1.3785,1.53
2022-03-29 04:00:00,1.5309,1.54,1.4649,1.497
2022-03-29 05:00:00,1.4972,1.5338,1.46,1.4673
2022-03-29 06:00:00,1.4673,1.5136,1.4631,1.5045
2022-03-29 07:00:00,1.5075,1.58,1.4696,1.5664
2022-03-29 08:00:00,1.5663,1.65,1.5106,1.5367
2022-03-29 09:00:00,1.538,1.5499,1.5025,1.5224
2022-03-29 10:00:00,1.5224,1.5761,1.4775,1.4783
2022-03-29 11:00:00,1.4783,1.5211,1.432,1.4693
2022-03-29 12:00:00,1.4688,1.4752,1.4445,1.4669
2022-03-29 13:00:00,1.465,1.51,1.465,1.4903
2022-03-29 14:00:00,1.4913,1.4944,1.4598,1.4618
2022-03-29 15:00:00,1.4648,1.4791,1.4245,1.4268
2022-03-29 16:00:00,1.4299,1.4348,1.4116,1.4116
2022-03-29 17:00:00,1.4115,1.4346,1.4044,1.4297
2022-03-29 18:00:00,1.4283,1.4464,1.425,1.4344
2022-03-29 19:00:00,1.4329,1.464,1.4061,1.4605
2022-03-29 20:00:00,1.465,1.5117,1.4421,1.5109
2022-03-29 21:00:00,1.5029,1.5099,1.4686,1.4818
2022-03-29 22:00:00,1.4785,1.5033,1.4734,1.4918
2022-03-29 23:00:00,1.498,1.4986,1.4625,1.4713
2022-03-30 00:00:00,1.473,1.4922,1.4588,1.4702
2022-03-30 01:00:00,1.4663,1.4738,1.4443,1.4476
2022-03-30 02:00:00,1.4461,1.4502,1.4339,1.4491
2022-03-30 03:00:00,1.4453,1.4713,1.4421,1.4541
2022-03-30 04:00:00,1.4549,1.4742,1.451,1.456
2022-03-30 05:00:00,1.4566,1.495,1.4566,1.483
2022-03-30 06:00:00,1.4806,1.5076,1.4803,1.4901
2022-03-30 07:00:00,1.4953,1.5028,1.4645,1.4792
2022-03-30 08:00:00,1.4792,1.4802,1.43,1.4302
2022-03-30 09:00:00,1.4355,1.4544,1.4302,1.451
2022-03-30 10:00:00,1.4465,1.4552,1.4448,1.4552
2022-03-30 11:00:00,1.4554,1.4804,1.451,1.4645
2022-03-30 12:00:00,1.4629,1.4878,1.4555,1.4857
2022-03-30 13:00:00,1.4811,1.4927,1.4787,1.4889
2022-03-30 14:00:00,1.4914,1.4914,1.4615,1.4676
2022-03-30 15:00:00,1.4684,1.505,1.4616,1.505
2022-03-30 16:00:00,1.506,1.531,1.4734,1.475
2022-03-30 17:00:00,1.4751,1.4838,1.467,1.4718
2022-03-30 18:00:00,1.472,1.4886,1.472,1.4747
2022-03-30 19:00:00,1.4759,1.4759,1.4679,1.4694
2022-03-30 20:00:00,1.4713,1.485,1.4713,1.4829
2022-03-30 21:00:00,1.4835,1.505,1.4827,1.505
2022-03-30 22:00:00,1.505,1.5211,1.491,1.491
2022-03-30 23:00:00,1.491,1.4976,1.4736,1.4818
2022-03-31 00:00:00,1.4808,1.506,1.476,1.4969
